region,metro_area,year,employment_rate,employment_rate_15_64,labor_force,labor_force_participation_rate,not_in_labor_force,population_15plus,unemployment_rate,male_labor_force_participation_rate,male_unemployment_rate,male_employment_rate,male_employment_rate_15_64,female_labor_force_participation_rate,female_unemployment_rate,female_employment_rate,female_employment_rate_15_64,gender_employment_rate_gap,gender_labor_force_participation_gap,youth_employed_share,senior_employed_share,core_30_49_employed_share,working_age_employed_share,wage_worker_share,regular_worker_share,temporary_worker_share,daily_worker_share,self_employed_share,short_hours_worker_share,long_hours_worker_share,average_weekly_hours,college_employed_share,quarter_count,is_complete_year,employment_rate_score,employment_rate_15_64_score,labor_force_participation_rate_score,unemployment_rate_score,female_employment_rate_score,female_labor_force_participation_rate_score,gender_employment_rate_gap_score,wage_worker_share_score,regular_worker_share_score,temporary_worker_share_score,daily_worker_share_score,self_employed_share_score,youth_employed_share_score,senior_employed_share_score,short_hours_worker_share_score,long_hours_worker_share_score,college_employed_share_score,labor_market_access_score,female_employment_score,stable_wage_job_score,youth_retention_score,working_time_quality_score,education_job_score,employment_inclusion_score
대구,비수도권,2026,57.3,65.7,1251.0,59.6,847.0,2098.0,3.8,66.9,3.7,64.4,71.1,52.8,4.0,50.7,60.3,13.700000000000003,14.100000000000009,10.640066500415628,23.358270989193684,40.399002493765586,85.785536159601,75.39484621778885,57.439733998337495,15.045719035743973,2.826267664172901,21.778886118038237,23.025768911055692,7.148794679966749,37.8,58.85286783042394,1,False,10.947712418300636,23.94106813996316,10.720562390158166,34.400000000000006,30.49886621315195,34.0497737556561,72.20299884659744,62.847447151978976,59.14677196140982,63.8078634405504,76.98222550289,54.18786630662699,19.078055822645133,49.34324969495654,57.74107903027246,100.58409493361548,68.31765989379521,20.00233573710549,45.58387960513517,63.394434872691235,34.21065275880083,79.16258698194397,68.31765989379521,51.77859164157865
대전,비수도권,2026,60.7,67.0,831.0,63.2,483.0,1314.0,4.0,70.7,4.0,67.9,73.5,55.9,4.0,53.6,60.4,14.300000000000004,14.800000000000004,13.42534504391468,21.329987452948558,41.78168130489335,86.82559598494353,78.16813048933501,59.59849435382685,16.68757841907152,1.7565872020075282,19.69887076537014,24.341279799247175,8.657465495608532,37.8,59.72396486825596,1,False,33.169934640522904,33.5174953959484,36.02811950790862,28.0,43.65079365079366,48.07692307692307,69.43483275663203,73.91469489589831,65.07502318460433,53.78118608726672,91.97342751017717,66.18381944269268,50.24396778335994,57.41353006683476,51.11424207209614,92.15366999750607,70.33670855610251,32.678887386094985,53.72084982811626,70.18563022412783,53.82874892509735,71.6339560348011,70.33670855610251,58.73079682572334
부산,비수도권,2026,57.9,68.6,1740.0,59.9,1163.0,2903.0,3.3,67.5,3.3,65.3,74.7,53.0,3.4,51.2,62.6,14.099999999999994,14.5,12.366230677764566,24.137931034482758,40.36860879904875,85.07728894173603,80.61831153388823,59.51248513674198,18.13317479191439,2.972651605231867,17.59809750297265,23.602853745541022,8.263971462544589,37.8,57.78834720570749,1,False,14.86928104575163,45.30386740331485,12.829525483304016,50.400000000000006,32.76643990929708,34.95475113122172,70.35755478662055,83.69254598593724,64.83883010967925,44.953068064031,74.93070515765021,78.299488479892,38.39299324840533,46.24108224755796,54.83403573363515,94.3525074603633,65.85028961242969,30.850668483092623,46.026248609046455,69.34292755943795,42.317037747981644,74.59327159699922,65.85028961242969,54.83007393483126
서울,수도권,2026,60.8,69.3,5324.0,63.0,3131.0,8455.0,3.5,68.9,3.2,66.7,74.0,57.7,3.8,55.5,65.0,11.200000000000003,11.200000000000003,14.421954067730635,19.521214480342547,44.6866485013624,88.38069287660568,82.5807707279097,63.42934994161153,16.290385363954847,2.88049824834566,16.40716231996886,21.195017516543402,9.73141300116777,38.8,64.55819384974698,1,False,33.82352941176469,50.4604051565377,34.622144112478026,43.99999999999999,52.26757369614512,56.221719457013585,83.73702422145327,91.52406268633631,75.59507663399148,56.20680587606285,76.22220260721022,85.16790059285054,61.39553794426818,64.61040602483295,66.9634207921606,86.15247097047536,81.54159519268036,40.7265196701951,64.07543912487067,76.94320967929028,63.00297198455057,76.55794588131798,81.54159519268036,67.14128025548416
세종,비수도권,2026,64.1,68.3,217.0,65.6,114.0,330.0,2.2,72.9,2.4,71.1,74.2,58.3,2.0,57.2,62.4,13.899999999999991,14.600000000000009,9.433962264150944,15.09433962264151,53.301886792452834,91.0377358490566,84.43396226415094,71.69811320754717,11.320754716981133,1.4150943396226416,14.150943396226415,22.169811320754718,8.962264150943396,37.5,73.58490566037736,1,False,55.39215686274507,43.09392265193365,52.899824253075536,85.6,59.977324263038554,58.9366515837104,71.28027681660903,98.91952879810337,98.30223160880894,86.55586229842706,96.7593319602737,98.18006246906036,5.582336146562721,82.2243740102972,62.05293341700133,90.45046068385963,102.46391453800359,59.24647594193856,63.398084221119326,95.74340342693469,43.90335507842996,76.25169705043048,102.46391453800359,73.50115504280944
울산,비수도권,2026,59.6,67.2,593.0,61.6,370.0,963.0,3.2,72.7,3.1,70.4,78.3,49.7,3.4,48.0,54.6,22.400000000000006,23.0,10.452961672473867,20.905923344947734,42.508710801393725,88.67595818815332,84.14634146341463,63.76306620209059,17.59581881533101,2.7874564459930316,14.634146341463413,19.860627177700348,10.975609756097562,39.6,52.09059233449478,1,False,25.98039215686276,34.99079189686924,24.78031634446397,53.599999999999994,18.25396825396827,20.022624434389158,32.06459054209917,97.77173061141461,76.51150713279804,48.23464933449313,77.52615131294502,95.39331386221156,16.984443817961406,59.10082683085262,73.68536227774976,79.19992225047875,52.64390289401308,34.837875099548995,23.447061076818866,79.08747045077249,38.042635324407016,76.44264226411426,52.64390289401308,50.75026451827912
인천,수도권,2026,62.4,69.2,1775.0,64.8,965.0,2740.0,3.7,74.4,3.6,71.7,77.5,55.3,3.7,53.2,60.5,18.5,19.10000000000001,11.461988304093568,22.39766081871345,43.21637426900585,87.07602339181287,81.9298245614035,60.877192982456144,18.01169590643275,3.0409356725146197,16.72514619883041,21.578947368421055,8.88888888888889,38.5,51.345029239766085,1,False,44.28104575163398,49.72375690607734,47.27592267135323,37.59999999999999,41.83673469387757,45.361990950226236,50.05767012687428,88.92635477496447,68.58650452619604,45.69492793481501,73.97372755291512,83.33401042278304,28.274960969459695,53.165394511161516,65.0293885050788,90.86048030676507,50.915819679743294,44.72018133226614,45.75213192365936,72.10310504233473,40.720177740310604,77.94493440592194,50.915819679743294,55.35939168737267
전남,비수도권,2026,64.1,69.9,1022.0,67.0,504.0,1526.0,4.3,74.0,3.1,71.7,76.3,59.8,5.7,56.3,62.4,15.400000000000006,14.200000000000003,8.88661899897855,35.13789581205312,31.869254341164456,74.77017364657814,63.02349336057201,41.77732379979571,17.7732379979571,3.472931562819203,28.600612870275793,29.928498467824312,9.499489274770173,36.3,39.325842696629216,1,False,55.39215686274507,54.88029465930019,62.741652021089635,18.400000000000006,55.895691609977305,65.72398190045247,64.35986159169548,13.477525574509693,16.135651166284852,47.15116744893131,67.91945444338845,14.845313223104043,-0.5421687272740797,2.4736314698826334,22.968836740452645,87.44845651352834,23.057473872095326,47.853525885783725,61.99317836737509,31.905822371243666,0.9657313713042768,55.20864662699049,23.057473872095326,36.8307297491321
전북,비수도권,2026,62.1,67.9,993.0,64.1,555.0,1548.0,3.2,71.9,3.0,69.7,74.3,56.5,3.3,54.6,61.0,15.100000000000001,15.400000000000006,9.67741935483871,32.049947970863684,34.54734651404787,77.52341311134235,70.55150884495318,50.36420395421436,17.48178980228928,2.705515088449532,24.97398543184183,30.697190426638915,9.053069719042664,35.8,47.13839750260146,1,False,42.32026143790851,40.1473296500921,42.35500878734618,53.599999999999994,48.18594104308391,50.79185520361992,65.74394463667818,43.51931149617353,39.71639863064048,48.931013550754834,78.67453112087316,35.760953455095034,8.306502557960368,14.760180370372765,19.096579712516842,89.94304082943897,41.1655923079686,44.605649968836694,54.907246961127335,49.32044165070741,11.533341464166567,54.519810270977906,41.1655923079686,42.67534710396408
제주,비수도권,2026,71.1,76.2,421.0,73.1,155.0,577.0,2.7,76.7,2.7,74.6,78.9,69.5,2.7,67.6,73.3,7.0,7.200000000000003,11.219512195121952,26.585365853658537,37.80487804878049,82.92682926829268,69.02439024390243,47.5609756097561,18.29268292682927,3.414634146341464,25.365853658536587,28.536585365853657,11.707317073170733,37.2,54.87804878048781,1,False,101.14379084967318,101.2891344383057,105.62390158172231,69.6,107.1428571428571,109.61538461538463,103.11418685121106,37.42509314806547,32.01835015588926,43.97896722430246,68.73647258836942,33.50095432724552,25.56177126625232,36.503052613293576,29.980546996526442,75.11115513983289,59.10473327696215,94.41420671742529,106.62414286981759,43.13196748877443,31.03241193977295,52.545851068179665,59.10473327696215,64.475552226822
충남,비수도권,2026,63.8,71.0,1307.0,65.6,685.0,1993.0,2.7,74.8,2.4,73.0,78.4,55.9,3.1,54.2,62.4,18.799999999999997,18.9,12.028301886792454,25.78616352201258,40.172955974842765,83.25471698113208,73.19182389937107,58.490566037735846,12.578616352201259,2.1226415094339623,22.562893081761008,24.135220125786162,10.220125786163523,37.9,46.69811320754717,1,False,53.4313725490196,62.9834254143646,52.899824253075536,69.6,46.371882086167815,48.07692307692307,48.67358708189159,54.05592367439477,62.03250048013792,78.87422226305145,86.84330289599227,49.66630795221217,34.61173446801893,39.68297631478055,52.15225997976884,83.42155286262357,40.14509128643295,59.72865555411493,47.707464081660824,66.29445145315772,37.14735539139974,67.7869064211962,40.14509128643295,53.13498736466039
충북,비수도권,2026,65.3,72.2,980.0,67.0,483.0,1463.0,2.5,74.5,2.4,72.8,77.9,59.1,2.7,57.5,65.9,15.299999999999997,15.399999999999999,12.447698744769875,26.98744769874477,37.55230125523013,82.74058577405857,73.32635983263597,54.60251046025104,16.84100418410042,1.882845188284519,22.17573221757322,25.313807531380757,10.87866108786611,37.8,44.45606694560669,1,False,63.23529411764706,71.82320441988949,62.741652021089635,76.0,61.33786848072562,62.55656108597286,64.82122260668974,54.59281147892984,51.3553680349075,52.84422969547894,90.20396546589518,51.89915857851064,39.30458128681653,34.903220457531376,46.21516995037902,79.74166963612916,34.948425117910276,68.45003763965654,62.905217391129405,60.179106650744416,37.10390087217395,62.97841979325409,34.948425117910276,54.427517910811446
